"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"08/02/2025";"1300";"23,7";"";"";"74,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"1400";"26,4";"";"";"58,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"1500";"28,6";"";"";"48,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"1600";"29,2";"";"";"46,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"1700";"29,7";"";"";"47,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"1800";"29,7";"";"";"43,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"1900";"29,9";"";"";"39,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"2000";"29,4";"";"";"46,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"2100";"25,7";"";"";"68,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"2200";"23,5";"";"";"63,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/02/2025";"2300";"23,8";"";"";"66,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0000";"23,0";"";"";"69,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0100";"22,3";"";"";"70,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0200";"21,8";"";"";"69,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/02/2025";"0400";"19,7";"";"";"79,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0500";"18,6";"";"";"83,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0600";"17,9";"";"";"86,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0700";"17,3";"";"";"88,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0800";"17,0";"";"";"88,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"0900";"16,5";"";"";"89,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"09/02/2025";"1000";"16,3";"";"";"89,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1100";"17,3";"";"";"87,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1200";"20,2";"";"";"71,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1300";"23,6";"";"";"59,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1400";"26,1";"";"";"53,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1500";"27,9";"";"";"42,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1600";"28,1";"";"";"39,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1700";"30,0";"";"";"31,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1800";"30,2";"";"";"37,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"1900";"29,3";"";"";"41,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"2000";"28,0";"";"";"53,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"2100";"22,6";"";"";"70,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"2200";"22,3";"";"";"73,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/02/2025";"2300";"21,2";"";"";"76,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0000";"20,8";"";"";"80,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0100";"21,1";"";"";"72,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0200";"19,9";"";"";"83,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0300";"19,0";"";"";"84,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0400";"18,4";"";"";"85,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0500";"17,9";"";"";"87,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0600";"17,6";"";"";"88,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0700";"17,4";"";"";"89,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0800";"17,3";"";"";"89,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"0900";"17,4";"";"";"88,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1000";"17,6";"";"";"89,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1100";"18,8";"";"";"84,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1200";"22,2";"";"";"66,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1300";"26,0";"";"";"56,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1400";"27,6";"";"";"51,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1500";"28,6";"";"";"47,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/02/2025";"1700";"30,1";"";"";"34,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1800";"31,0";"";"";"34,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"1900";"29,6";"";"";"46,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"2000";"30,0";"";"";"48,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/02/2025";"2200";"25,2";"";"";"65,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/02/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/02/2025";"0000";"21,6";"";"";"85,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"0100";"21,2";"";"";"83,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/02/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/02/2025";"0400";"19,5";"";"";"85,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"0500";"18,9";"";"";"88,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"0600";"18,6";"";"";"88,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"0700";"18,2";"";"";"89,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/02/2025";"0900";"17,9";"";"";"89,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/02/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/02/2025";"1200";"22,1";"";"";"68,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"1300";"25,5";"";"";"56,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"1400";"26,6";"";"";"47,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"1500";"27,8";"";"";"47,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"1600";"28,6";"";"";"42,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"1700";"29,7";"";"";"37,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"1800";"30,2";"";"";"35,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"1900";"29,2";"";"";"37,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/02/2025";"2100";"27,4";"";"";"42,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"2200";"25,1";"";"";"56,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/02/2025";"2300";"24,3";"";"";"62,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0000";"23,5";"";"";"65,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0100";"22,2";"";"";"70,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0200";"21,2";"";"";"73,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/02/2025";"0400";"20,0";"";"";"79,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0500";"19,0";"";"";"83,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0600";"18,5";"";"";"85,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0700";"18,2";"";"";"86,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0800";"18,1";"";"";"86,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"0900";"18,0";"";"";"86,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"1000";"17,8";"";"";"87,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"1100";"19,4";"";"";"77,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"1200";"23,3";"";"";"58,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"1300";"26,5";"";"";"52,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/02/2025";"1500";"28,2";"";"";"46,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/02/2025";"1700";"28,5";"";"";"44,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"1800";"28,3";"";"";"50,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"1900";"29,8";"";"";"41,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"2000";"29,4";"";"";"40,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"2100";"27,9";"";"";"45,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"2200";"26,0";"";"";"60,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/02/2025";"2300";"24,3";"";"";"60,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0000";"23,0";"";"";"68,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0100";"22,1";"";"";"73,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0200";"21,3";"";"";"76,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/02/2025";"0400";"20,5";"";"";"80,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0500";"20,1";"";"";"82,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0600";"19,7";"";"";"82,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0700";"19,4";"";"";"83,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0800";"19,2";"";"";"84,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"0900";"19,0";"";"";"85,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"1000";"19,2";"";"";"84,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"1100";"19,8";"";"";"82,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"1200";"22,1";"";"";"69,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"1300";"26,3";"";"";"59,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"1400";"27,7";"";"";"54,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"1500";"28,8";"";"";"49,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"1600";"28,5";"";"";"48,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/02/2025";"1700";"24,1";"";"";"81,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"18,5"
"13/02/2025";"1800";"19,6";"";"";"90,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"3,0"
"13/02/2025";"1900";"19,7";"";"";"91,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,0"
"13/02/2025";"2000";"19,9";"";"";"91,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,0"
"13/02/2025";"2100";"19,8";"";"";"91,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"13/02/2025";"2200";"19,7";"";"";"92,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"13/02/2025";"2300";"19,6";"";"";"92,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"14/02/2025";"0000";"19,4";"";"";"92,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"0100";"19,4";"";"";"92,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"0200";"19,1";"";"";"92,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/02/2025";"0400";"18,8";"";"";"93,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/02/2025";"0600";"18,3";"";"";"93,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"0700";"18,2";"";"";"93,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"0800";"18,0";"";"";"93,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"0900";"17,8";"";"";"93,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"1000";"17,7";"";"";"93,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"1100";"18,4";"";"";"93,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"1200";"19,6";"";"";"91,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"1300";"24,3";"";"";"63,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/02/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/02/2025";"1600";"27,9";"";"";"58,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"1700";"26,5";"";"";"78,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"5,0"
"14/02/2025";"1800";"23,4";"";"";"85,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"1900";"21,5";"";"";"78,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"2000";"20,3";"";"";"87,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"7,8"
"14/02/2025";"2100";"19,5";"";"";"90,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/02/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/02/2025";"2300";"19,0";"";"";"90,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0000";"19,0";"";"";"91,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0100";"19,2";"";"";"91,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0200";"19,1";"";"";"91,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/02/2025";"0400";"19,2";"";"";"89,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0500";"18,8";"";"";"89,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0600";"18,5";"";"";"89,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0700";"18,0";"";"";"90,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0800";"17,6";"";"";"90,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"0900";"17,3";"";"";"91,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1000";"17,5";"";"";"90,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1100";"19,7";"";"";"82,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1200";"22,1";"";"";"67,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/02/2025";"1400";"27,6";"";"";"51,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1500";"28,6";"";"";"52,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1600";"28,8";"";"";"50,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1700";"28,6";"";"";"53,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1800";"29,6";"";"";"49,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"1900";"30,2";"";"";"44,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"2000";"30,3";"";"";"45,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"2100";"28,1";"";"";"63,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/02/2025";"2200";"23,1";"";"";"80,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,5"
"15/02/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2025";"0000";"21,6";"";"";"87,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"16/02/2025";"0100";"21,5";"";"";"89,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,2"
"16/02/2025";"0200";"21,2";"";"";"90,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"2,2"
"16/02/2025";"0300";"20,2";"";"";"90,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,7"
"16/02/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2025";"0500";"19,7";"";"";"90,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"0600";"19,5";"";"";"91,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"0700";"19,6";"";"";"91,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"0800";"19,5";"";"";"91,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"0900";"19,4";"";"";"90,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1000";"19,5";"";"";"91,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1100";"21,2";"";"";"82,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1200";"24,6";"";"";"62,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1300";"27,1";"";"";"57,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1400";"28,0";"";"";"55,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1500";"29,9";"";"";"50,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1600";"29,0";"";"";"52,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1700";"30,4";"";"";"43,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1800";"30,0";"";"";"44,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"1900";"30,1";"";"";"43,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"2000";"31,3";"";"";"42,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"2100";"30,4";"";"";"43,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"2200";"27,4";"";"";"65,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/02/2025";"2300";"24,0";"";"";"78,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"0000";"22,5";"";"";"79,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2025";"0200";"21,1";"";"";"81,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2025";"0400";"19,3";"";"";"83,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"0500";"18,5";"";"";"85,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"0600";"18,0";"";"";"86,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"0700";"17,5";"";"";"86,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"0800";"17,0";"";"";"87,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"0900";"16,6";"";"";"88,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1000";"16,5";"";"";"89,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1100";"19,2";"";"";"73,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1200";"23,5";"";"";"59,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1300";"27,7";"";"";"49,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1400";"29,2";"";"";"44,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1500";"30,1";"";"";"42,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2025";"1700";"31,6";"";"";"31,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1800";"31,7";"";"";"30,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"1900";"32,0";"";"";"30,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"2000";"32,1";"";"";"32,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"2100";"31,5";"";"";"35,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"2200";"27,9";"";"";"50,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/02/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/02/2025";"0000";"24,2";"";"";"72,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/02/2025";"0100";"23,2";"";"";"73,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/02/2025";"0200";"22,0";"";"";"75,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/02/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/02/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/02/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/02/2025";"0600";"19,9";"";"";"82,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/02/2025";"0700";"19,2";"";"";"84,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/02/2025";"0800";"19,2";"";"";"81,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/02/2025";"0900";"18,8";"";"";"84,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/02/2025";"1000";"19,1";"";"";"77,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/02/2025";"1100";"21,2";"";"";"69,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
